timestamp,train_id,train_type,current_station,next_station,speed_kmph,scheduled_arrival,actual_arrival,current_delay_min,weather,signal_status,track_status,platform_available,train_priority,day_of_week,hour_of_day,congestion_level,predicted_delay_min
2024-04-30 07:25,T135,Freight,S1,S2,58,18:43,19:13,30,Rain,Yellow,Occupied,No,3,Monday,7,Low,33
2024-06-16 08:25,T136,Express,S4,S5,86,21:22,21:34,12,Sunny,Red,Free,No,1,Saturday,8,Low,15
2024-09-08 23:15,T137,Freight,S3,S4,51,10:53,11:17,24,Sunny,Red,Free,Yes,3,Friday,23,Medium,29
2024-04-24 06:45,T138,Freight,S2,S3,50,09:58,10:07,9,Sunny,Yellow,Free,Yes,3,Monday,6,Low,12
2024-04-16 04:30,T139,Express,S3,S4,119,03:54,04:21,27,Fog,Red,Occupied,Yes,1,Wednesday,4,Medium,32
2024-05-30 20:15,T140,Freight,S2,S3,47,04:00,04:30,30,Sunny,Red,Occupied,Yes,3,Tuesday,20,Medium,38
2024-03-06 02:55,T141,Passenger,S2,S3,75,04:20,04:50,30,Fog,Red,Free,Yes,1,Friday,2,High,39
2024-07-28 18:30,T142,Freight,S4,S5,59,02:10,02:32,22,Sunny,Green,Occupied,No,3,Thursday,18,Medium,27
2024-03-18 14:20,T143,Passenger,S2,S3,80,17:44,17:59,15,Rain,Green,Free,No,2,Tuesday,14,Low,19
2024-05-03 23:10,T144,Express,S1,S2,89,23:12,23:24,12,Sunny,Yellow,Occupied,Yes,1,Friday,23,Low,15
2024-02-21 05:05,T145,Passenger,S4,S5,63,09:22,09:31,9,Sunny,Green,Free,Yes,1,Sunday,5,Low,10
2024-03-03 17:00,T146,Freight,S3,S4,40,21:23,21:38,15,Sunny,Green,Occupied,Yes,3,Friday,17,Low,19
2024-10-20 21:10,T147,Passenger,S2,S3,77,19:23,19:53,30,Rain,Red,Occupied,No,1,Monday,21,Low,33
2024-07-16 19:10,T148,Passenger,S2,S3,61,19:58,20:18,20,Sunny,Green,Occupied,No,2,Thursday,19,High,26
2024-03-01 15:50,T149,Express,S4,S5,87,22:48,23:01,13,Fog,Green,Free,Yes,1,Wednesday,15,Low,13
2024-03-27 02:35,T150,Express,S4,S5,110,00:31,00:39,8,Sunny,Yellow,Free,Yes,1,Thursday,2,High,12
2024-04-04 06:25,T151,Passenger,S1,S2,58,17:03,17:20,17,Fog,Yellow,Free,Yes,2,Wednesday,6,Medium,19
2024-02-25 19:00,T152,Passenger,S4,S5,68,01:59,02:18,19,Sunny,Red,Free,Yes,2,Friday,19,Medium,21
2024-04-06 18:55,T153,Express,S2,S3,101,20:19,20:44,25,Sunny,Red,Occupied,Yes,1,Thursday,18,Medium,27
2024-04-16 07:05,T154,Passenger,S4,S5,63,20:07,20:36,29,Sunny,Red,Free,Yes,2,Saturday,7,High,34
2024-05-02 12:15,T155,Freight,S3,S4,43,02:35,02:56,21,Fog,Green,Free,Yes,3,Sunday,12,Medium,25
2024-01-12 01:50,T156,Passenger,S4,S5,64,16:49,17:10,21,Fog,Yellow,Occupied,Yes,1,Thursday,1,Low,26
2024-07-18 10:50,T157,Passenger,S2,S3,66,23:28,23:38,10,Sunny,Green,Occupied,Yes,1,Saturday,10,Low,14
2024-02-09 04:05,T158,Passenger,S2,S3,75,21:14,21:22,8,Sunny,Green,Free,Yes,2,Wednesday,4,High,13
2024-01-31 12:35,T159,Freight,S4,S5,49,23:15,23:40,25,Rain,Yellow,Free,No,3,Saturday,12,Medium,28
2024-06-19 13:55,T160,Passenger,S3,S4,64,17:54,18:16,22,Sunny,Green,Occupied,Yes,2,Monday,13,Medium,26
2024-08-30 06:15,T101,Express,S4,S5,93,06:45,07:03,18,Sunny,Green,Occupied,Yes,1,Saturday,6,Medium,21
2024-03-19 19:30,T102,Express,S4,S5,104,01:12,01:21,9,Sunny,Yellow,Free,Yes,1,Sunday,19,Medium,12
2024-08-08 06:10,T103,Freight,S4,S5,58,13:20,13:37,17,Sunny,Red,Free,No,3,Sunday,6,Low,17
2024-07-26 23:10,T104,Express,S1,S2,105,06:19,06:49,30,Fog,Green,Occupied,Yes,1,Wednesday,23,High,35
2024-09-22 20:35,T105,Passenger,S4,S5,65,22:17,22:40,23,Rain,Red,Occupied,Yes,1,Friday,20,Medium,32
2024-03-10 21:45,T106,Passenger,S4,S5,56,11:56,12:03,7,Sunny,Green,Free,Yes,2,Thursday,21,Medium,8
2024-08-06 15:00,T107,Passenger,S1,S2,77,19:57,20:19,22,Rain,Red,Free,Yes,2,Friday,15,High,29
2024-10-06 23:50,T108,Passenger,S4,S5,76,14:42,14:57,15,Sunny,Yellow,Free,No,2,Monday,23,Medium,15
2024-03-16 16:30,T109,Passenger,S3,S4,79,13:45,14:09,24,Sunny,Red,Occupied,Yes,2,Wednesday,16,Low,26
2024-06-30 11:05,T110,Freight,S1,S2,47,04:36,05:06,30,Fog,Yellow,Occupied,Yes,3,Monday,11,Low,35
2024-04-03 22:05,T111,Passenger,S2,S3,60,00:27,00:49,22,Rain,Green,Free,Yes,2,Tuesday,22,Medium,25
2024-08-07 00:05,T112,Passenger,S1,S2,83,05:12,05:33,21,Sunny,Red,Free,Yes,1,Tuesday,0,High,29
2024-10-19 06:30,T113,Express,S4,S5,117,08:52,08:59,7,Sunny,Green,Free,No,1,Saturday,6,Medium,6
2024-07-01 22:35,T114,Passenger,S4,S5,60,00:47,01:12,25,Rain,Green,Occupied,No,2,Saturday,22,Medium,30
2024-07-13 07:45,T115,Freight,S3,S4,57,05:02,05:32,30,Rain,Green,Occupied,Yes,3,Saturday,7,High,36
2024-01-15 13:50,T116,Passenger,S2,S3,80,05:09,05:15,6,Rain,Green,Free,Yes,1,Wednesday,13,Low,10
2024-05-21 15:30,T117,Express,S2,S3,116,13:54,14:11,17,Sunny,Red,Free,No,1,Friday,15,Low,16
2024-06-11 10:50,T118,Passenger,S1,S2,74,09:43,09:56,13,Rain,Yellow,Free,Yes,2,Saturday,10,Low,15
2024-08-27 10:50,T119,Passenger,S2,S3,75,15:50,16:12,22,Sunny,Green,Occupied,Yes,2,Saturday,10,High,28
2024-04-03 04:45,T120,Freight,S3,S4,56,10:05,10:28,23,Sunny,Green,Occupied,No,3,Monday,4,Medium,26
2024-09-01 19:35,T121,Express,S1,S2,105,17:09,17:29,20,Rain,Red,Free,Yes,1,Wednesday,19,High,26
2024-09-30 00:20,T122,Freight,S4,S5,62,08:13,08:41,28,Sunny,Green,Occupied,No,3,Sunday,0,Low,31
2024-07-21 22:45,T123,Express,S3,S4,114,14:18,14:37,19,Sunny,Green,Occupied,Yes,1,Wednesday,22,High,22
2024-06-27 01:50,T124,Passenger,S3,S4,94,09:20,09:32,12,Rain,Yellow,Occupied,Yes,2,Sunday,1,Low,14
2024-05-02 10:05,T125,Freight,S3,S4,50,15:25,15:38,13,Sunny,Yellow,Free,Yes,3,Monday,10,Low,14
2024-09-20 22:15,T126,Express,S1,S2,88,15:02,15:23,21,Sunny,Yellow,Occupied,No,1,Saturday,22,Low,25
2024-02-06 06:15,T127,Passenger,S1,S2,67,18:31,18:42,11,Sunny,Yellow,Free,Yes,2,Friday,6,Low,13
2024-06-12 06:45,T128,Express,S3,S4,117,08:21,08:41,20,Sunny,Red,Free,Yes,1,Thursday,6,Medium,18
2024-10-10 23:55,T129,Passenger,S2,S3,67,09:53,10:10,17,Rain,Green,Free,Yes,2,Sunday,23,Medium,20
2024-07-30 23:30,T130,Express,S2,S3,106,23:20,23:35,15,Sunny,Green,Occupied,No,1,Tuesday,23,Medium,16
2024-05-26 18:10,T131,Freight,S3,S4,54,03:03,03:28,25,Sunny,Yellow,Occupied,No,3,Thursday,18,Low,28
2024-06-11 21:00,T132,Passenger,S2,S3,62,15:11,15:27,16,Sunny,Green,Free,No,2,Saturday,21,Medium,15
2024-02-08 15:30,T133,Express,S4,S5,109,14:26,14:44,18,Sunny,Green,Occupied,Yes,1,Monday,15,High,19
2024-02-15 18:30,T134,Express,S4,S5,85,17:44,17:55,11,Sunny,Green,Occupied,Yes,1,Saturday,18,Low,11
2024-02-24 11:30,T135,Passenger,S2,S3,75,05:37,05:59,22,Sunny,Green,Free,Yes,2,Saturday,11,High,23
2024-03-01 14:35,T136,Passenger,S2,S3,76,17:55,18:25,30,Rain,Red,Free,No,2,Wednesday,14,Low,34
2024-09-14 01:40,T137,Express,S4,S5,92,03:36,03:51,15,Sunny,Red,Occupied,Yes,1,Friday,1,Low,18
2024-02-25 20:35,T138,Passenger,S4,S5,61,04:53,05:23,30,Rain,Yellow,Occupied,No,2,Tuesday,20,High,36
2024-02-01 09:05,T139,Freight,S2,S3,40,06:11,06:38,27,Fog,Yellow,Free,Yes,3,Monday,9,Low,31
2024-01-08 01:50,T140,Passenger,S4,S5,95,15:02,15:20,18,Sunny,Green,Free,Yes,2,Friday,1,High,21
2024-02-09 15:05,T141,Freight,S4,S5,40,15:16,15:46,30,Sunny,Green,Occupied,No,3,Thursday,15,High,35
2024-05-11 18:50,T142,Passenger,S1,S2,55,00:59,01:14,15,Sunny,Green,Free,Yes,2,Saturday,18,High,19
2024-06-15 01:20,T143,Passenger,S4,S5,73,19:21,19:37,16,Sunny,Yellow,Occupied,Yes,2,Sunday,1,Low,17
2024-06-04 22:05,T144,Express,S4,S5,99,03:10,03:28,18,Sunny,Yellow,Occupied,Yes,1,Saturday,22,Medium,22
2024-09-26 21:25,T145,Passenger,S1,S2,59,15:25,15:39,14,Sunny,Green,Occupied,Yes,1,Monday,21,Low,16
2024-03-13 05:45,T146,Passenger,S4,S5,59,13:07,13:16,9,Rain,Green,Free,Yes,2,Sunday,5,Low,12
2024-05-20 10:15,T147,Passenger,S1,S2,74,15:51,15:58,7,Sunny,Yellow,Free,Yes,1,Sunday,10,Medium,10
2024-09-04 08:30,T148,Express,S4,S5,108,01:48,02:11,23,Sunny,Red,Occupied,Yes,1,Tuesday,8,Medium,28
2024-03-17 13:45,T149,Passenger,S3,S4,86,00:26,00:42,16,Sunny,Green,Occupied,Yes,2,Sunday,13,Low,18
2024-10-02 15:40,T150,Freight,S3,S4,69,15:24,15:52,28,Rain,Red,Free,Yes,3,Wednesday,15,Medium,35
2024-08-21 10:25,T151,Freight,S3,S4,59,07:36,08:03,27,Sunny,Red,Free,Yes,3,Friday,10,Medium,31
2024-06-22 18:40,T152,Passenger,S3,S4,68,05:07,05:37,30,Rain,Red,Free,Yes,2,Sunday,18,High,38
2024-05-29 08:45,T153,Freight,S4,S5,57,02:16,02:32,16,Sunny,Green,Free,Yes,3,Wednesday,8,Low,19
2024-05-17 20:35,T154,Passenger,S2,S3,72,19:06,19:13,7,Sunny,Green,Free,Yes,2,Monday,20,High,7
2024-04-08 23:50,T155,Passenger,S3,S4,63,13:13,13:27,14,Sunny,Yellow,Free,Yes,2,Sunday,23,Medium,18
2024-09-23 18:25,T156,Passenger,S2,S3,64,07:10,07:33,23,Fog,Red,Free,Yes,2,Monday,18,Low,26
2024-10-13 03:00,T157,Express,S2,S3,96,07:42,07:43,1,Sunny,Yellow,Free,Yes,1,Tuesday,3,Low,2
2024-07-02 08:15,T158,Freight,S4,S5,40,21:31,21:57,26,Sunny,Red,Free,Yes,3,Friday,8,Medium,30
2024-03-02 12:20,T159,Freight,S2,S3,46,07:45,07:57,12,Sunny,Green,Free,Yes,3,Wednesday,12,Low,13
2024-07-21 13:55,T160,Passenger,S3,S4,79,14:58,15:03,5,Sunny,Green,Free,Yes,2,Monday,13,Low,4
2024-03-31 11:00,T101,Freight,S2,S3,67,07:05,07:24,19,Rain,Green,Free,Yes,3,Monday,11,Low,22
2024-01-20 05:40,T102,Freight,S2,S3,47,02:14,02:44,30,Fog,Yellow,Free,No,3,Thursday,5,High,35
2024-07-02 17:05,T103,Freight,S3,S4,66,14:35,14:55,20,Rain,Yellow,Free,No,3,Sunday,17,Low,23
2024-05-15 07:45,T104,Express,S4,S5,94,11:36,11:46,10,Rain,Green,Free,No,1,Sunday,7,Medium,13
2024-05-23 12:40,T105,Freight,S4,S5,57,14:41,15:11,30,Fog,Green,Free,No,3,Friday,12,Medium,35
2024-01-26 13:30,T106,Freight,S3,S4,43,12:19,12:35,16,Sunny,Green,Free,Yes,3,Friday,13,Medium,17
2024-07-17 12:35,T107,Express,S2,S3,113,22:29,22:31,2,Sunny,Green,Free,No,1,Wednesday,12,Low,2
2024-01-13 09:25,T108,Passenger,S4,S5,82,16:35,16:48,13,Sunny,Red,Occupied,Yes,2,Monday,9,Low,19
2024-01-25 14:30,T109,Express,S2,S3,118,10:51,11:10,19,Rain,Green,Free,Yes,1,Wednesday,14,High,22
2024-05-11 14:55,T110,Freight,S4,S5,50,23:40,23:56,16,Sunny,Green,Occupied,Yes,3,Saturday,14,Low,17
2024-09-02 04:30,T111,Express,S2,S3,111,17:36,18:02,26,Sunny,Red,Free,Yes,1,Sunday,4,High,27
2024-05-25 11:35,T112,Express,S4,S5,106,08:36,09:06,30,Rain,Red,Occupied,Yes,1,Friday,11,Medium,38
2024-01-08 08:05,T113,Express,S4,S5,88,04:35,04:56,21,Sunny,Yellow,Occupied,Yes,1,Friday,8,High,24
2024-05-26 12:30,T114,Passenger,S1,S2,75,04:26,04:49,23,Sunny,Green,Occupied,Yes,1,Monday,12,High,26
2024-01-13 10:45,T115,Passenger,S2,S3,76,12:54,13:08,14,Sunny,Green,Occupied,Yes,2,Tuesday,10,Medium,15
2024-04-12 22:25,T116,Express,S3,S4,108,21:36,21:42,6,Sunny,Green,Free,Yes,1,Saturday,22,High,11
2024-01-08 09:45,T117,Freight,S4,S5,43,16:04,16:26,22,Fog,Green,Free,Yes,3,Wednesday,9,Low,25
2024-03-15 16:20,T118,Passenger,S4,S5,83,09:41,09:59,18,Rain,Green,Occupied,Yes,2,Wednesday,16,Low,18
2024-06-08 04:10,T119,Express,S1,S2,94,23:04,23:10,6,Sunny,Green,Free,Yes,1,Monday,4,Medium,8
2024-02-20 01:20,T120,Express,S2,S3,107,12:11,12:41,30,Fog,Green,Occupied,No,1,Monday,1,High,37
2024-01-06 04:15,T121,Freight,S3,S4,44,16:38,16:48,10,Sunny,Green,Free,Yes,3,Monday,4,Low,11
2024-08-04 04:25,T122,Express,S4,S5,117,21:42,22:03,21,Fog,Yellow,Free,Yes,1,Tuesday,4,Medium,23
2024-10-26 13:35,T123,Passenger,S1,S2,85,19:36,19:45,9,Sunny,Green,Free,Yes,2,Sunday,13,Medium,11
2024-03-15 14:15,T124,Express,S2,S3,87,12:00,12:29,29,Sunny,Red,Occupied,Yes,1,Tuesday,14,High,33
2024-02-06 05:40,T125,Freight,S4,S5,57,20:12,20:25,13,Sunny,Green,Free,Yes,3,Saturday,5,Medium,16
2024-06-16 11:05,T126,Express,S4,S5,98,09:19,09:28,9,Fog,Yellow,Free,Yes,1,Saturday,11,Low,10
2024-07-11 21:45,T127,Express,S4,S5,117,08:50,08:54,4,Sunny,Yellow,Free,Yes,1,Monday,21,Low,4
2024-02-16 11:00,T128,Express,S2,S3,115,10:54,11:07,13,Sunny,Yellow,Free,Yes,1,Sunday,11,High,17
2024-06-17 12:25,T129,Freight,S4,S5,57,20:23,20:39,16,Sunny,Green,Free,Yes,3,Sunday,12,Low,16
2024-04-08 19:40,T130,Freight,S1,S2,44,17:49,18:09,20,Sunny,Green,Free,No,3,Sunday,19,Medium,24
2024-04-19 01:20,T131,Freight,S3,S4,41,21:08,21:38,30,Rain,Red,Occupied,Yes,3,Sunday,1,High,37
2024-01-14 03:25,T132,Passenger,S2,S3,88,03:06,03:24,18,Fog,Yellow,Free,Yes,2,Friday,3,Medium,25
2024-03-14 09:05,T133,Freight,S3,S4,69,12:48,13:08,20,Fog,Green,Occupied,Yes,3,Friday,9,Low,22
2024-04-19 08:10,T134,Passenger,S3,S4,80,18:35,18:49,14,Fog,Green,Free,Yes,2,Friday,8,Medium,17
2024-04-07 16:20,T135,Passenger,S2,S3,81,18:50,19:17,27,Rain,Red,Free,Yes,2,Monday,16,Medium,34
2024-05-10 08:50,T136,Express,S2,S3,92,19:31,19:35,4,Sunny,Green,Free,No,1,Saturday,8,Medium,2
2024-10-10 03:45,T137,Passenger,S4,S5,63,00:41,00:57,16,Sunny,Green,Occupied,Yes,2,Tuesday,3,Medium,20
2024-07-25 20:10,T138,Passenger,S3,S4,83,06:24,06:50,26,Sunny,Red,Occupied,Yes,2,Saturday,20,High,29
2024-04-23 09:10,T139,Passenger,S3,S4,68,09:17,09:33,16,Sunny,Yellow,Free,No,1,Thursday,9,Medium,17
2024-07-18 07:50,T140,Passenger,S4,S5,63,15:24,15:46,22,Sunny,Red,Free,No,1,Monday,7,Medium,26
2024-09-15 07:50,T141,Freight,S1,S2,47,17:54,18:16,22,Rain,Yellow,Free,Yes,3,Wednesday,7,Medium,25
2024-04-22 08:45,T142,Express,S3,S4,112,06:40,06:55,15,Sunny,Red,Free,Yes,1,Wednesday,8,Low,17
2024-07-23 07:30,T143,Passenger,S2,S3,89,17:01,17:24,23,Rain,Green,Occupied,Yes,2,Wednesday,7,Low,27
2024-03-20 03:00,T144,Passenger,S2,S3,68,08:00,08:23,23,Fog,Green,Occupied,Yes,2,Tuesday,3,High,30
2024-03-14 22:55,T145,Express,S3,S4,119,00:59,01:14,15,Fog,Red,Free,Yes,1,Tuesday,22,Low,20
2024-04-09 20:45,T146,Freight,S2,S3,40,00:42,00:59,17,Sunny,Green,Free,No,3,Saturday,20,Medium,20
2024-05-23 23:15,T147,Express,S2,S3,87,11:40,11:55,15,Rain,Yellow,Occupied,Yes,1,Monday,23,Medium,19
2024-05-25 07:55,T148,Express,S2,S3,111,05:17,05:44,27,Rain,Yellow,Occupied,Yes,1,Monday,7,High,33
2024-01-03 12:40,T149,Passenger,S1,S2,67,14:59,15:19,20,Sunny,Yellow,Occupied,Yes,1,Thursday,12,Medium,23
2024-01-22 17:05,T150,Express,S1,S2,117,07:34,07:42,8,Rain,Green,Free,Yes,1,Sunday,17,Low,9
2024-04-01 16:10,T151,Freight,S2,S3,62,19:28,19:42,14,Sunny,Yellow,Free,No,3,Saturday,16,Low,13
2024-06-17 23:50,T152,Freight,S1,S2,42,18:05,18:27,22,Sunny,Green,Occupied,Yes,3,Wednesday,23,High,29
2024-03-28 17:10,T153,Passenger,S3,S4,71,19:42,20:02,20,Rain,Green,Free,No,1,Tuesday,17,Low,23
2024-02-15 19:00,T154,Express,S4,S5,114,00:42,00:47,5,Sunny,Green,Free,Yes,1,Monday,19,Low,6
2024-10-02 16:15,T155,Express,S4,S5,94,10:23,10:35,12,Rain,Green,Occupied,No,1,Sunday,16,Low,16
2024-07-24 00:45,T156,Passenger,S4,S5,94,20:54,21:15,21,Fog,Green,Free,Yes,1,Wednesday,0,Low,22
2024-03-12 15:35,T157,Express,S3,S4,96,07:33,07:38,5,Sunny,Yellow,Free,Yes,1,Friday,15,Low,7
2024-03-01 21:50,T158,Passenger,S2,S3,88,23:19,23:28,9,Sunny,Green,Free,Yes,2,Friday,21,Low,7
2024-10-21 01:30,T159,Express,S3,S4,90,09:40,09:56,16,Sunny,Green,Occupied,No,1,Thursday,1,High,22
2024-03-27 09:30,T160,Express,S1,S2,90,08:55,09:12,17,Sunny,Yellow,Occupied,Yes,1,Thursday,9,High,22
2024-07-28 06:15,T101,Express,S1,S2,103,11:12,11:22,10,Fog,Green,Free,No,1,Tuesday,6,Low,14
2024-01-22 06:15,T102,Passenger,S1,S2,89,18:05,18:16,11,Rain,Green,Free,Yes,2,Monday,6,Low,14
2024-04-08 03:35,T103,Freight,S4,S5,64,16:54,17:10,16,Sunny,Yellow,Occupied,No,3,Wednesday,3,Low,20
2024-03-27 10:35,T104,Passenger,S1,S2,70,20:44,21:08,24,Sunny,Yellow,Occupied,Yes,2,Saturday,10,High,26
2024-08-26 20:45,T105,Express,S1,S2,92,09:06,09:18,12,Sunny,Green,Free,Yes,1,Sunday,20,High,15
2024-06-11 08:25,T106,Passenger,S2,S3,59,10:26,10:37,11,Sunny,Green,Free,No,2,Tuesday,8,Low,9
2024-02-28 12:30,T107,Freight,S3,S4,47,13:50,14:11,21,Rain,Yellow,Free,No,3,Thursday,12,Medium,26
2024-03-03 23:15,T108,Express,S4,S5,89,03:11,03:20,9,Rain,Green,Free,Yes,1,Wednesday,23,Medium,13
2024-04-28 07:20,T109,Freight,S3,S4,63,17:00,17:26,26,Rain,Red,Occupied,Yes,3,Monday,7,Low,31
2024-08-29 01:40,T110,Passenger,S4,S5,56,11:36,11:56,20,Rain,Green,Free,Yes,2,Friday,1,Medium,26
2024-09-22 20:45,T111,Passenger,S4,S5,73,19:47,20:17,30,Rain,Yellow,Occupied,Yes,2,Sunday,20,Low,35
2024-10-10 19:15,T112,Express,S1,S2,117,05:56,06:10,14,Sunny,Green,Occupied,No,1,Wednesday,19,Low,18
2024-06-17 13:00,T113,Passenger,S4,S5,95,20:28,20:44,16,Sunny,Green,Free,No,1,Monday,13,Medium,16
2024-01-09 21:05,T114,Freight,S3,S4,70,04:57,05:26,29,Rain,Yellow,Free,Yes,3,Thursday,21,High,35
2024-10-02 15:30,T115,Passenger,S1,S2,68,03:43,04:13,30,Fog,Red,Occupied,No,2,Monday,15,Low,36
2024-10-02 00:10,T116,Freight,S3,S4,60,15:48,16:03,15,Sunny,Green,Occupied,Yes,3,Monday,0,Low,16
2024-04-02 00:00,T117,Express,S2,S3,106,02:24,02:32,8,Sunny,Yellow,Free,Yes,1,Sunday,0,Medium,10
2024-02-22 08:20,T118,Passenger,S1,S2,78,00:57,01:09,12,Sunny,Green,Free,Yes,2,Tuesday,8,Medium,15
2024-04-04 23:35,T119,Express,S1,S2,120,23:40,00:05,25,Fog,Red,Occupied,No,1,Sunday,23,Medium,31
2024-02-07 12:05,T120,Passenger,S2,S3,67,14:34,14:50,16,Fog,Green,Free,No,2,Wednesday,12,Medium,19
2024-07-26 17:45,T121,Freight,S3,S4,44,11:24,11:35,11,Sunny,Green,Free,Yes,3,Thursday,17,Low,10
2024-02-14 03:30,T122,Express,S4,S5,103,08:18,08:32,14,Fog,Green,Free,Yes,1,Friday,3,Low,18
2024-09-10 05:50,T123,Express,S2,S3,89,02:56,03:16,20,Sunny,Red,Free,Yes,1,Monday,5,Medium,25
2024-08-30 17:15,T124,Passenger,S4,S5,69,03:54,04:18,24,Sunny,Yellow,Occupied,Yes,2,Sunday,17,Medium,29
2024-01-22 12:40,T125,Passenger,S4,S5,86,04:55,05:12,17,Rain,Green,Free,Yes,1,Tuesday,12,High,21
2024-02-29 03:50,T126,Express,S3,S4,119,08:25,08:43,18,Rain,Yellow,Free,No,1,Thursday,3,Low,20
2024-01-17 05:10,T127,Passenger,S3,S4,89,01:54,02:08,14,Sunny,Green,Free,No,2,Sunday,5,Medium,17
2024-02-25 14:50,T128,Passenger,S1,S2,60,17:32,17:52,20,Sunny,Red,Occupied,Yes,2,Wednesday,14,Low,25
2024-06-11 08:30,T129,Express,S2,S3,86,02:39,02:56,17,Sunny,Yellow,Occupied,Yes,1,Friday,8,Medium,17
2024-01-01 12:50,T130,Freight,S3,S4,61,05:43,06:07,24,Rain,Green,Free,Yes,3,Friday,12,Low,29
2024-01-22 17:10,T131,Express,S1,S2,95,23:21,23:39,18,Fog,Green,Free,Yes,1,Wednesday,17,Medium,20
2024-10-14 07:15,T132,Passenger,S3,S4,80,17:57,18:22,25,Fog,Red,Free,Yes,1,Sunday,7,Medium,33
2024-08-30 19:50,T133,Express,S2,S3,99,11:06,11:16,10,Sunny,Red,Free,Yes,1,Wednesday,19,Low,13
2024-04-06 09:20,T134,Express,S3,S4,116,07:00,07:04,4,Sunny,Yellow,Free,Yes,1,Sunday,9,Medium,6
2024-03-13 06:30,T135,Express,S1,S2,90,09:05,09:08,3,Sunny,Green,Free,Yes,1,Sunday,6,Low,4
2024-05-16 14:25,T136,Passenger,S1,S2,70,01:01,01:15,14,Fog,Green,Occupied,Yes,2,Sunday,14,Low,21
2024-07-03 17:00,T137,Passenger,S1,S2,92,19:46,20:11,25,Fog,Yellow,Free,Yes,1,Friday,17,Medium,29
2024-06-09 17:35,T138,Freight,S4,S5,65,08:19,08:49,30,Fog,Green,Occupied,Yes,3,Sunday,17,High,41
2024-04-19 13:25,T139,Express,S1,S2,90,00:08,00:19,11,Fog,Green,Free,Yes,1,Sunday,13,Low,13
2024-02-01 10:35,T140,Freight,S1,S2,46,01:33,01:52,19,Sunny,Yellow,Free,Yes,3,Monday,10,Low,21
2024-01-21 20:35,T141,Passenger,S2,S3,82,23:18,23:32,14,Rain,Green,Free,Yes,2,Thursday,20,Medium,15
2024-09-13 02:10,T142,Passenger,S1,S2,63,06:38,06:47,9,Sunny,Red,Free,Yes,1,Tuesday,2,Low,12
2024-09-02 05:35,T143,Express,S4,S5,107,12:33,12:49,16,Rain,Yellow,Free,Yes,1,Monday,5,Low,19
2024-02-03 02:40,T144,Express,S1,S2,105,21:47,22:05,18,Sunny,Red,Free,No,1,Tuesday,2,Low,21
2024-05-14 23:15,T145,Passenger,S2,S3,83,18:41,18:59,18,Rain,Green,Occupied,Yes,1,Sunday,23,Low,24
2024-09-20 04:15,T146,Express,S3,S4,100,05:20,05:36,16,Rain,Yellow,Free,Yes,1,Friday,4,High,23
2024-03-05 00:45,T147,Express,S4,S5,103,10:16,10:40,24,Fog,Yellow,Occupied,Yes,1,Tuesday,0,Medium,28
2024-05-16 03:15,T148,Express,S4,S5,118,15:45,16:01,16,Fog,Green,Free,Yes,1,Thursday,3,High,22
2024-06-26 01:00,T149,Passenger,S1,S2,90,08:48,09:18,30,Rain,Yellow,Occupied,No,2,Tuesday,1,Medium,34
2024-10-11 09:15,T150,Freight,S1,S2,46,12:41,13:01,20,Sunny,Yellow,Occupied,Yes,3,Monday,9,Medium,24
2024-03-10 23:40,T151,Express,S2,S3,115,06:03,06:22,19,Rain,Green,Free,Yes,1,Wednesday,23,Medium,17
2024-06-10 03:50,T152,Passenger,S2,S3,62,22:29,22:41,12,Sunny,Yellow,Free,Yes,2,Tuesday,3,Medium,12
2024-05-20 10:50,T153,Express,S1,S2,113,23:59,00:08,9,Sunny,Green,Free,No,1,Tuesday,10,Medium,9
2024-10-24 21:20,T154,Passenger,S2,S3,84,16:06,16:24,18,Sunny,Yellow,Free,Yes,1,Saturday,21,Medium,19
2024-01-18 18:15,T155,Express,S3,S4,109,22:54,23:11,17,Sunny,Red,Occupied,No,1,Tuesday,18,Low,19
2024-05-25 08:15,T156,Freight,S2,S3,54,13:59,14:15,16,Sunny,Green,Free,Yes,3,Monday,8,High,18
2024-05-06 11:45,T157,Express,S4,S5,88,05:30,05:30,0,Sunny,Green,Free,Yes,1,Thursday,11,Low,1
2024-03-06 03:25,T158,Express,S2,S3,103,10:16,10:28,12,Fog,Green,Occupied,Yes,1,Friday,3,Low,16
2024-01-15 09:45,T159,Freight,S4,S5,51,02:23,02:44,21,Sunny,Yellow,Occupied,Yes,3,Thursday,9,Medium,24
2024-07-21 16:05,T160,Express,S1,S2,92,01:13,01:26,13,Sunny,Red,Occupied,Yes,1,Sunday,16,Low,20
2024-04-19 04:45,T101,Express,S1,S2,108,00:55,01:10,15,Rain,Red,Occupied,Yes,1,Thursday,4,Low,19
2024-03-17 08:35,T102,Freight,S3,S4,51,09:12,09:42,30,Fog,Green,Occupied,Yes,3,Friday,8,Medium,36
2024-03-28 06:45,T103,Express,S1,S2,106,12:10,12:36,26,Fog,Red,Free,Yes,1,Tuesday,6,Medium,32
2024-05-04 13:05,T104,Express,S1,S2,102,09:21,09:42,21,Rain,Green,Free,Yes,1,Thursday,13,Medium,23
2024-01-04 10:15,T105,Express,S1,S2,102,21:45,21:55,10,Sunny,Yellow,Free,Yes,1,Friday,10,Medium,12
