state,code,name,zone,address,latitude,longitude
West Bengal,DBT,Dakshin Barasat,ER,"Barasat, West Bengal",88.45228599999999,22.226102
,JULF,Jhulasan,,,72.471105,23.326449
,BWIP,Bhawanipatna,,,83.15839799999999,19.93393
,KJR,Kalajhari,,,85.838015,20.369711
,JDNF,Jagudan,,,72.401879,23.522071
,BEHJ,Behj,,,77.396587,27.481951
,GRCP,G. Ramchandrapur,,,83.33018200000001,19.990686
,GLKN,Gugalwa Kirtan,,,75.576076,28.545807
,KCLA,Kenchanalu Halt,,,75.28544676759999,14.017783668700002
,TNPR,Tejnarayanpur,,,87.71098052250001,25.339562331299998
Gujarat,TORA,Torniya,WR,"Torniya, Gujarat",70.497006,21.450802
Maharashtra,BRVR,Borvihir,CR,"Dhule, Maharashtra",74.8417412,20.7843263
Madhya Pradesh,TPNI,Tuiya Pani,SECR,"Pindrai, Madhya Pradesh",80.010141,22.560295999999997
,VRK,Virkudi,,,79.648304,10.817963
,BHRH,Bhuyar Halt,,,79.579542,20.712948
,MTBG,Matia Barghat Halt,,,83.75710400000001,26.941536
,SMPC,Shambhupura C Cabin,,,74.63844900000001,24.792781
Andhra Pradesh,GHPU,Gandhipuram Halt,SCR,"Gandhi Nagar, Andhra Pradesh",80.31352000000001,17.495052
,STLB,Sitalpur Bengal,,,87.672822,21.774098
West Bengal,HPL,Haripal,ER,"State Highway 2, West Bengal",88.11853982,22.8311582
,WLGN,Walgaon,,,77.71074,21.020729000000003
,ADQ,Adhikari,,,88.16988226000001,26.57689211
,DKCH,DAKACHA,,,75.951951,22.859111000000002
,KNB,KANIYAMBADI,,,79.12441763240001,12.809316794699999
,NGON,NAUGAON,,,78.12035800000001,26.130622
,VLCA,VELLALCHERUVU H,,,79.891216,16.132576
Maharashtra,SEI,SHENDRI,CR,"State Highway 77, Maharashtra",75.552627,18.130093
,KHDH,Karahdih Halt,,,85.432679,25.068848
,GRMT,GUR MARKET,,,74.264117,16.701278000000002
,MTDI,MALTEKDI,,,77.33435399999999,19.1674
Madhya Pradesh,GPC,GHATPINDRAI,WCR,"Ghatpindra, Madhya Pradesh",79.26630999999999,22.952676
Uttar Pradesh,VPO,BHUPIA MAU,NR,"Dandupur, Uttar Pradesh",81.970286,25.875223000000002
,BNOD,Benoda,,,78.180007,21.449662999999997
Assam,LXA,LAKSWA,NFR,"Kukurachowa Gaon Rd, Assam",94.8439823962,27.004637018300002
,VPY,VYASARPADI,,,80.256817,13.108535
,SMRL,SAMRALA,,,76.18245499999999,30.824281
,ITMA,ITARSI MARSHALING YARD,,,77.75944219360001,22.6063459486
,CHUA,Chourai,,,79.246686,22.057632
,SCV,Sukhchain,,,74.99009799999999,29.767847
,KUCH,KUCHAVARAM HALT,,,78.4572240295,17.732096310200003
,JUNX,JUNONA HALT,,,77.1618431097,19.476361933099998
,PBQ,Pathardih Bazar,,,86.431257,23.682542
Maharashtra,KLV,KELVA ROAD,WR,"Thane, Maharashtra",72.79082100000001,19.624601000000002
Madhya Pradesh,KNC,KANCHANPUR ROAD,WCR,"Jabalpur, Madhya Pradesh",81.660307,24.065548000000003
,LCNC,LUCKNOW CITY,,,80.91798399999999,26.859254
,CLDB,CHANDLODIYA (B),,,72.543267,23.094443000000002
,JRWN,Jirwan,,,76.501037,21.681178
,GNST,GANDHI SMRITI,,,72.921021,20.920848
,KHDB,KHODIYAR,,,72.54803399999999,23.156344
,WAT,WALTAIR,,,83.29008089999999,17.7223773
,AMGA,AMJONGA,,,90.8529670435,25.9816211386
,JITE,JITE,,,73.119827,18.842284
,PUWA,Pauwara Halt,,,81.332987,21.098924
,TPV,Tinpheria,,,84.292251,26.618891
,MADP,MADHAPUR ROAD,,,69.716415,23.242661000000002
,EC28,PURA HALT,,,85.23955500000001,24.815024
Madhya Pradesh,HRG,Hirdagarh,CR,"Dongar Parasia, Madhya Pradesh",78.517436,22.142795
,MADM,Matradham Halt,,,79.45140099999999,22.048253
Madhya Pradesh,SASR,Sausar,SECR,"Sausar, Madhya Pradesh",78.80252499999999,21.658885
,KUCE,Kuchai,,,86.695652,22.013657
West Bengal,GOF,Ghutiari Sharif,ER,"Ghutiari Shariff, West Bengal",88.552115,22.367665
,BJMA,Burj Mohar,,,74.2058883679,30.185034097
,BTSI,Batasi,,,88.175047,26.606703
,KNU,Kanjh,,,72.1484284265,23.2982849059
,UJJN,Ujjain Jn,,,75.781443,23.178193999999998
,NRF,Neralakatte Halt,,,75.125978,12.816740000000001
,SWMD,Sawai Madhopur D,,,76.362376,26.023661999999998
,BELT,Bela Halt,,,86.99825916260001,25.0382570525
,GZA,Gurujalas,,,79.639066,16.548406999999997
,BRRI,Birari,,,78.50699749019999,24.7313106127
,BRRZ,Barara Buzurg,,,81.08413800000001,26.052652
,BPGR,Benipurgram Halt,,,85.481349,26.317241
,SHWL,SAHUWALA,,,73.812967,29.355217
,PRSN,PARSA NAGAR,,,84.68692399999999,26.776378
Uttarakhand,ATMO,AITHAL,NR,"Haridwar, Uttarakhand",78.0436230264,29.8079295893
Maharashtra,AGDL,AGRAN DHULGAON,CR,"Jath Rd, Maharashtra",74.924993,16.966118
,GAHT,Ghusia Halt,,,84.2479039038,25.1919497817
,TRK,TIRUKOILUR,,,79.22381373900001,11.976052306
,SXA,SAGPHATA,,,76.392141,21.574033
,RSRI,RAISHREE,,,77.591872,25.362076000000002
Gujarat,JO,JO JAGABOR,NWR,"Jo Jagabor, Gujarat",73.45304499999999,23.739452999999997
,SXD,SIDULI,,,87.21232632290001,23.6493523213
Assam,MGE,MIGRENDISA,NFR,"Migrendisa, Assam",93.06155700000001,25.171242
,DHBI,DHABAULI HALT,,,85.3421818591,25.6820902631
,SXO,SRIKONA,,,92.71007999999999,24.837109
,VLNK,VELANKANNI,,,79.846763,10.687498999999999
,TBU,THARBAN,,,77.671001,19.268289
,DMBR,DUMRI BIHAR,ECR,,85.766204,23.807394000000002
West Bengal,AHN,AHIRAN,ER,"National Highway 34, West Bengal",88.04112500000001,24.517687000000002
Madhya Pradesh,SGAM,SAREIGRAM,WCR,"Sidhi, Madhya Pradesh",82.205614,24.039636
,RPWN,Rambhawan Halt,,,85.239275033,25.2547478737
,KZPE,KAZIPARA HALT,,,88.188311,23.909674000000003
,HTA,Hatighisa,,,88.242284,26.687630000000002
,NGV,NAGLAVI,,,74.908742,15.454853
West Bengal,MIAN,MIANGRAM,ER,"Bazarsau, West Bengal",88.17146,23.853212000000003
,CNY,KOLANALLI,,,77.861414,11.173276999999999
,KPM,KUMARAPURAM,,,77.833638,9.088507
,SGAC,SOGARIYA CABIN,,,75.90022099999999,25.230055
Tamil Nadu,PYV,PAZHAYA SEEVARAM,SR,"Palayasivaram, Tamil Nadu",79.8777,12.777131
,CNM,CHENGMARI,,,89.004024,26.863246999999998
,NGC,NEW GUWAHATI,,,91.792236,26.181703
Uttar Pradesh,AHQ,AHERA HALT,NR,"Tatiri, Uttar Pradesh",77.27862400000001,28.926420999999998
Andhra Pradesh,STVA,SATYAVADA,SCR,"Coastal Andhra Region, Andhra Pradesh",81.66986,16.799851999999998
,GIT,GHORPURI TRANSH,,,73.8987694873,18.5259235991
,TRJ,Tariasujan,,,84.270833,26.653609000000003
,ODC,Oddam Hatram,,,77.7465317596,10.4855987634
Uttar Pradesh,HDT,HARDATTPUR,NER,"National Highway 2, Uttar Pradesh",82.9075993964,25.276911474
West Bengal,RDP,Radhikapur,NFR,"State Highway 10A, West Bengal",88.448153,25.643573999999997
,NPH,Nurpura,,,77.852085,26.709463000000003
,NABN,Nagbhir Jn (Ng),,,79.700558,20.580232
,KRRH,Kharuara Halt,,,85.54376733149999,25.4317780874
,DXU,Duhru,,,80.176723,26.083606
Chhattisgarh,GIZ,Gidam,ECoR,"National Highway 16, Chhattisgarh",81.409001,18.934852
Bihar,GIF,Gani Dham Halt,ER,"Gani Dham, Bihar",86.9862695435,25.1634535646
,MVKR,Mahawan Khor Halt,,,83.2768154944,26.975829172700003
,JTT,Jumapatti,,,73.308384,19.004154000000003
,JTN,Jotana,,,72.29427,23.459001999999998
West Bengal,MGT,Magra Hat,ER,"Magra Hat, West Bengal",88.37271299999999,22.242111
,MNX,Manganallur,,,79.6498049,11.024209599999999
,CTPR,Chinta Parru Ha,,,81.70660500000001,16.534799
West Bengal,KMZA,Kankra Mirzanagar,ER,"Mirzanagar, West Bengal",88.721428,22.658005
,KRGN,Kargaon Halt,,,79.41345000000001,20.801363000000002
,PUSA,Pusla,,,78.354883,21.493095999999998
,CMY,Chintamani,,,78.05456539999999,13.410991099999999
,SGYW,Singriawan,,,85.28453529789999,25.4095173407
,DZL,Dhana Ladanpur,,,76.1667579382,28.7502173348
,MAHD,Mohadi Praganel,,,79.726457,21.294083
,ANM,ANAIMALAI ROAD,,,76.935071,10.624894
,TNI,TANDARAI,,,79.1470127649,12.1180073562
,BGAR,BANGARI,,,84.921285,26.538089
Uttar Pradesh,TKRP,Tikauli Rawatpur,NR,"Tikauli Rawatpur Railway Station, Uttar Pradesh",80.613163,26.399047
,NVD,NAVALGUND RD,,,75.354461,15.434894
Uttar Pradesh,LUSA,LUSA,NCR,"State Highway 5, Uttar Pradesh",82.843318,24.876545999999998
Madhya Pradesh,CAER,CHHANERA,WCR,"Chhanera, Madhya Pradesh",76.707775,21.963965
Uttarakhand,KTW,KOTDWARA,NR,"Kotdwara, Uttarakhand",78.52116372309999,29.742927896
,BNGM,BANGURGRAM HALT,,,74.34824731079999,26.1401115488
,LAC,LACHHIPURA,,,74.65329374689999,26.3236717828
,BMHT,Baraw More,,,84.06203632569999,25.0437938949
Uttar Pradesh,RNRD,RANIPUR ROAD,NCR,"Mau Ranipur, Uttar Pradesh",79.055869,25.270917999999998
,SIRL,Shirala,,,77.726017,21.123835999999997
,TRSR,TARSAI,,,69.84803099999999,21.764673
,LAA,LAKHPAT,,,71.028821,23.597666
,GKX,Ghai Kalan,,,75.10891500000001,30.822828
,GKT,Gankhera Halt,,,80.191891,21.389118
Assam,BRNR,BARUANAGAR,NFR,"Moran to Naharkatiya Rd, Assam",95.23363789119999,27.143953401599997
,ANQ,AMNAPUR,,,74.459554,17.049464999999998
Tamil Nadu,NTT,NATHAPETTAI,SR,"Nathapettai - Kaliyanoor Rd, Tamil Nadu",79.75614999999999,12.824069
,NKU,NAKARDEI,,,84.89166900000001,26.948686
,RRNH,RAMRUPNAGAR,,,85.162249,26.790374
,PRWS,PATTABIRAM WEST,,,80.051876,13.120184
West Bengal,BAHW,Bahir Khanda,ER,"State Highway 2, West Bengal",88.071068,22.851949
,HHP,HARHAR FATEHPUR,,,77.38734198969999,29.5622491051
,SRKR,Salar Khurd,,,84.273451449,26.447388357799998
,UAR,UNAWA AITHOR,,,72.38511899999999,23.759404
Tamil Nadu,VRLR,VIRANI ALUR,SR,"Kanyakumari, Tamil Nadu",77.3686992383,8.1946448621
,HKNT,Hiwarkheda,,,78.067716,21.40605
,GZKA,Gzka,,,76.655091,27.607734
,VRLF,Veraval Mg,,,70.370599,20.913261
,MSWA,Masaniwala,,,73.59038699999999,29.399942999999997
Madhya Pradesh,KPDH,Kapurdha Halt,SECR,"SH 26, Madhya Pradesh",79.304203,22.053903000000002
,MKBH,Manwala Kot Bakhtu,,,74.95205,30.040498999999997
,GRKA,Gurha Kemla,,,76.25524899999999,28.313585999999997
West Bengal,GSGB,Gosaingram,ER,"Murshidabad District, West Bengal",88.211777,24.248003
,VZR,Bhanjpur,,,86.73407,21.95074
,TAKL,Takal,,,76.542513,21.649222
,NRSD,New Runnisaidpur Halt,,,85.515932,26.385382
Karnataka,CBP,Chik Ballapur,SWR,"Chik Ballapur, Karnataka",77.7325398,13.4313153
,PRUR,Prithwirajpur,,,73.757001,29.956914
,NKK,Narikkudi,,,78.33712799999999,9.607657999999999
,NKN,Nyoli Kalan,,,75.633124,29.189764
,PPDI,Pipradih,,,86.9944876282,24.9936652146
,BLHI,Bisalehalli,,,75.9666857568,13.4826117961
,DSHI,Doddasiddavanha,,,76.48848000000001,14.209931
,BJKN,Bajekan,,,75.099097,29.524297999999998
,DTT,Doddanatta Halt,,,78.13389600000001,13.374454
Tripura,CBZ,Churaibari,NFR,"Churaibari, Tripura",92.24124800000001,24.433621
,MVA,Malaka Vemala,,,78.053936,14.268888
Rajasthan,BIML,Bhimal,NWR,"Rajsamand, Rajasthan",73.92244020000001,24.7524306
,MZB,Mahuli Halt,,,79.315031,21.033307999999998
,WOC,Warud Orange City,,,78.276164,21.458720999999997
,SANH,SANHA HALT,,,86.3684319092,25.4274073054
,IFCO,IFFCO CABIN,,,72.535718,23.179203
Himachal Pradesh,KGRA,KANGRA,NR,"Kangra, Himachal Pradesh",76.26256500000001,32.085157
,MJKN,MAJRI KHADAN,,,79.01907800000001,20.109731
,PMD,PAMIDI,,,77.5990446368,14.980726541100001
Uttarakhand,PRM,PIRUMADARA,NER,"Nainital District, Uttarakhand",79.045744,29.327364
Tamil Nadu,SKK,SIKKAL,SR,"Sikkal, Tamil Nadu",79.790691,10.753121
,RSC,RAMGANGA SOUTH,,,79.369788,28.295969
Maharashtra,PLG,PALGHAR,WR,"Palghar, Maharashtra",72.77248,19.698038
,PPLC,PIMPLA CHAURE HALT,,,77.13253484500001,19.286454997699998
,KLNT,KALINAGAR,,,88.335819,23.365861
Uttar Pradesh,ARJ,AUNRIHAR JN,NER,"Ghazipur, Uttar Pradesh",83.18727200000001,25.54466
,TNDN,THANDONI,,,78.108515,10.93648
Rajasthan,MBT,MARWAR BIRTHI,NWR,"National Highway 15, Rajasthan",72.290171,27.099589
,PLE,PIPLEE,,,71.530851,23.817141
,MTSK,MOTA SURKA,,,71.924583,21.724542
Tamil Nadu,NRK,NARAIKKINAR,SR,"Palayamkottai - Kolathur - Nagalapuram - Aruppukottai Rd, Tamil Nadu",77.841953,8.862518999999999
,GPW,GHAUNSPUR,,,75.6375275745,31.8706261437
Punjab,PTRL,PATHRALA,NWR,"National Highway 64, Punjab",74.74395299999999,30.006625
Jharkhand,PEH,Pathardih Junction,ECR,"Jairampur More to Baliapur, Jharkhand",86.4345602,23.675524600000003
,NIN,Nimkana,,,86.376438,20.295401
,NIT,Naikot,,,83.396612,27.361006
,KAMA,Kamta Halt,,,85.27791552000001,25.336743948
West Bengal,NDKR,Nandakumar P.H.,?,"Haldia Mechada via Tamluk, West Bengal",87.927872196,22.1909239649
,RNU,Ratnapur,,,76.651361,21.474117
Madhya Pradesh,BMZ,Bamour Gaon,NCR,"National Highway 3, Madhya Pradesh",78.0778607251,26.3484669242
Assam,BXG,Bhanga,NFR,"National Highway 44, Assam",92.457351,24.857347
,BORA,Bagdogra,,,88.32445458000001,26.697770440000003
,PTMS,Pattabiram Military,,,80.05975199999999,13.136714000000001
,LHNR,Lakshmanpur Halt,,,82.3397643762,27.5318304825
,LHNA,Lohanda,,,85.27902379519999,25.3541150645
,KLNC,Kullanchavadi,,,79.667563,11.628136
,PGDI,Pagidirai Halt,,,77.60155400000001,15.283
Uttar Pradesh,JPD,Jalalpur Dhai,?,"State Highway 38, Uttar Pradesh",81.13597700000001,26.021201
,BGV,Balegundi,,,75.11856523189999,14.150947457100001
,BGY,Bangriposi,,,86.501362,22.130678
,KMEZ,Kumar Maranga,,,81.94987,19.038845
,BLSR,Belasar,,,73.653205,27.995122
,SHYP,Sakarayapatna,,,75.92847693120001,13.430423881200001
Tripura,JWNR,Jawaharnagar,NFR,"National Highway 44, Tripura",91.895623,23.924910999999998
,RJLK,Rajalukah,,,86.64224200000001,22.125193
Rajasthan,MRWS,Marwar Ranawas,NWR,"State Highway 61, Rajasthan",73.739883,25.669354
Madhya Pradesh,NMH,NIMACH,WR,"MDR 11A, Madhya Pradesh",74.853025,24.459872999999998
Uttar Pradesh,SUIA,SURAINCHA,NER,"Suraincha, Uttar Pradesh",80.830108,27.33652
Tamil Nadu,SGM,SOLGAMPATTI,SR,"Thirunedukulam To Paper Mill Rd, Tamil Nadu",78.858717,10.785689
Uttar Pradesh,DN,DHANARI,NR,"State Highway 39, Uttar Pradesh",78.50959573360001,28.3284610746
Gujarat,JVN,JORAWARNAGAR JN,WR,"Surendra Nagar, Gujarat",71.641594,22.71246
West Bengal,UKLR,Ukilerhat Halt,ER,"National Highway 117, West Bengal",88.230351,21.824712
Tamil Nadu,KOQ,KUTHUR,SR,"Nagappattinam - Trichy - Karur- Coimbatore - Mettupalayam - Ooty - Gundlupet Road(Vandikara Street), Tamil Nadu",79.718883,10.755434000000001
Tamil Nadu,MAV,MARIAMMANKOVIL,SR,"Mariammankoil Railway Station Rd, Tamil Nadu",79.198201,10.773265
Karnataka,BLRR,Belandur Road,SWR,"Bengaluru, Karnataka",77.706939,12.936565
Uttar Pradesh,SRDW,SHRIMAD DWARAKAPURI,NCR,"Shrimad Dwarakapuri, Uttar Pradesh",79.56963800000001,27.364691
Madhya Pradesh,SKBR,SHANKARPUR BHADAURA,WCR,"Madhya Pradesh, Madhya Pradesh",81.93144699999999,24.083218
Madhya Pradesh,SCKR,SALICHAUKA ROAD,WCR,"Gadarwara, Madhya Pradesh",78.67629099999999,22.833649
Rajasthan,GGO,Goram Ghat,NWR,"Pali, Rajasthan",73.849246,25.635531
Delhi NCT,PTNR,PATEL NAGAR,NR,"Najafgarh Road Industrial Area, Delhi NCT",77.15626035310001,28.660009076599998
West Bengal,BGO,BOGRI ROAD,SER,"Bridge over Krishnanagore, West Bengal",87.325732,22.881747
West Bengal,BNKA,Bankim Nagar,ER,"State Highway 11, West Bengal",88.59190873,23.209058770000002
West Bengal,SSPH,Satish Samanta P.H.,?,"Mahishadal Geonkhali Rd, West Bengal",87.987567,22.194485
Uttar Pradesh,RGB,RAMGANGA,NR,"State Highway 33, Uttar Pradesh",79.375029,28.298118
Karnataka,JRU,CHIKJAJUR JN,SWR,"Chikkajajur, Karnataka",76.138705,14.126112
Tamil Nadu,PLI,PETTAIVAYATALAI,SR,"Pettavaithalai, Tamil Nadu",78.495114,10.898665999999999
Andhra Pradesh,AVLI,ARAVALLI,SCR,"West Godavari, Andhra Pradesh",81.599095,16.620491
,KHST,KASHANATTI,,,74.8295941504,15.4642781905
Karnataka,HVL,HONNAVALLI ROAD,SWR,"National Highway 206, Karnataka",76.39004938960001,13.2744988982
Karnataka,SSNH,SREE SARADANAGAR HALT,SWR,"Tiptur, Karnataka",76.454627,13.260739
Uttar Pradesh,CXA,Chandsara,NR,"Chandsara, Uttar Pradesh",77.725745,28.876213999999997
,BTIB,BHATINDA B CABIN,,,74.940231,30.150805
Uttar Pradesh,ANPR,Anpara,ECR,"Sonebhadra, Uttar Pradesh",82.766166,24.217385999999998
Gujarat,CTRD,Chitrawad,WR,"Chitravad And Borvav Railway Station, Gujarat",70.557048,21.101116
Andhra Pradesh,TNGM,TONDALAGOPAVARAM,SCR,"Tondalagopavaram Station, Andhra Pradesh",80.43078299999999,16.86827
,KHSN,KHERA SANDHAN HALT,,,77.72704800000001,27.240587
Punjab,RCF,KAPURTHALA RAIL COACH FACTORY,NR,"kapurthala, Punjab",75.34282,31.326976000000002
Madhya Pradesh,UKR,UDALKACHAR,SECR,"National Highway 78, Madhya Pradesh",82.291923,23.287243
,FAH,FATEHA HALT,,,85.8714580536,25.598419045
Rajasthan,BIWK,BISALWAS KALAN,WR,"MDR 11A, Rajasthan",74.78308399999999,24.500035299999997
Tamil Nadu,TDPR,TIRUPADRIPULYUR,SR,"Cuddalore, Tamil Nadu",79.753349,11.748883
Andhra Pradesh,GOPL,GUNDLA POCHAMPALLI,SCR,"Telangana Region, Andhra Pradesh",78.48785099999999,17.567577
,SNPH,SHANKAPUR HALT,,,78.4021040503,18.0661191061
Tamil Nadu,TMU,TIRUMANTHIKUNAM,SR,"Nagappattinam - Trichy - Karur- Coimbatore - Mettupalayam - Ooty - Gundlupet Road(Vandikara Street), Tamil Nadu",79.534339,10.767733999999999
,PURA,PURA HALT,,,85.239725,24.815193999999998
Bihar,TMA,Tamuria,ECR,"Bihar, Bihar",86.352761,26.245715
Andhra Pradesh,TMB,Temburu,ECoR,"Paralakhemundi, Andhra Pradesh",84.12696299999999,18.633565
,SKBN,SILAKHEDI,,,76.057298,23.093053
Tamil Nadu,SWI,SWAMIMALAI,SR,"Swamimalai, Tamil Nadu",79.32878500000001,10.942234
Madhya Pradesh,RCJ,RANYAL JASMIYA,WR,"Devas, Madhya Pradesh",76.072554,23.161929
Delhi NCT,VVB,VIVEKA VIHAR,NR,"Jhilmil Industrial Area, Delhi NCT",77.31951000000001,28.673319000000003
Madhya Pradesh,BARD,DUVRI KALAN,WCR,"State Highway 9, Madhya Pradesh",81.507968,23.994180999999998
Uttarakhand,GWS,GAUSHALA,NER,"National Highway 121, Uttarakhand",79.009802,29.298626000000002
Assam,NJN,NAOJAN,NFR,"local Rd, Assam",93.846465,26.13131
Andhra Pradesh,CCT,KAKINADA TOWN,SCR,"East Godavari, Andhra Pradesh",82.2329218,16.9670099
Andhra Pradesh,MVP,MOKHASA KALVPDI,SCR,"Putlacheruvu, Andhra Pradesh",81.13029,16.495533000000002
Assam,DBRT,DIBRUGARH TOWN,NFR,"Dibrugarh, Assam",94.9019739417,27.4781132774
Tamil Nadu,NJT,NAGERCOIL TOWN,SR,"Nagercoil, Tamil Nadu",77.4194318207,8.199571810899998
Tamil Nadu,MMH,MAHADANAPURAM,SR,"Nagappattinam - Gundlupet Road(Vandikara Street), Tamil Nadu",78.299178,10.953711
Rajasthan,HWT,HANWANT,NWR,"Basni, Rajasthan",73.005205,26.059514
Madhya Pradesh,GWO,Gwalior NG,NCR,"Gwalior, Madhya Pradesh",78.182282,26.216473
Punjab,KASH,Kulthamabdullashah Halt,NR,"Kulthamabdullashah, Punjab",75.848386,31.203335000000003
Rajasthan,BMSN,Bamsin,NWR,"SH 66, Rajasthan",72.5442353925,25.762982552100002
Bangladesh,DHCA,Dhaca Cantt.,?,"Dhaka, Bangladesh",90.410617,23.815527
,SAKD,Suprakandi,,,92.37868,24.788432999999998
,KRRI,Khairranji,,,80.03937900000001,22.419012000000002
Uttar Pradesh,RCP,Ramachandrapur,NR,"Lucknow Allahabad Rd, Uttar Pradesh",81.267274,25.996484000000002
Uttar Pradesh,GNTR,Gauntra Halt,NR,"Gauntra, Uttar Pradesh",80.21785643429999,27.134445803800002
,NAVI,Navi Amravati,,,77.732428,20.902137
Rajasthan,FAN,Fatehnagar,NWR,"Fatehnagar, Rajasthan",74.09578200000001,24.81828
Gujarat,CCP,Chhuchhapura Junction,WR,"SH 159, Gujarat",73.594519,22.214729000000002
,CIF,Chhapra Kacheri Jn.,,,84.746619,25.786151
,CCO,Chicholi,,,79.702691,21.458741
West Bengal,BHGH,Bhairgachhi,ER,"Ranaghat-Bagula Bypass, West Bengal",88.634016,23.274779
Madhya Pradesh,BHV,Bhoma,SECR,"State Highway 11A, Madhya Pradesh",79.689457,22.171372
Maharashtra,WDLN,WADWAL NAGNATH,SCR,"Wadwal Nagnath, Maharashtra",76.80741,18.538466
,BRHD,BABA RAGHUNI HALT DWARIKA,,,86.5967982178,25.7600467439
Andhra Pradesh,TKBN,TSAKIBANDA,SWR,"Rayalaseema Region, Andhra Pradesh",77.178109,15.163457000000001
Madhya Pradesh,KFY,KARAPGAON,WCR,"National Highway 26, Madhya Pradesh",78.9845402875,22.9155569073
Madhya Pradesh,SXF,SOBHAPUR,WCR,"State Highway 22, Madhya Pradesh",78.29188099999999,22.727429
Karnataka,BNK,BANASANKARAI HA,SWR,"National Highway 206, Karnataka",76.5230602795,13.2656079329
,BXHT,Boxirhat,,,89.751593,26.307287000000002
,MFH,MAHRAULI,,,77.468815,28.663865
,AKNR,ADHYATMIK NAGAR,,,77.49972700000001,28.679874
,DS,DASNA,,,77.528116,28.690718999999998
,PKW,PILKHUA,,,77.668008,28.712335
,KKMB,KASTLA KASAMBAD,,,77.7102953784,28.7210709953
,HPU,HAPUR,,,77.77957599999999,28.739613
,BBO,BABUGARH,,,77.855523,28.747393000000002
,QXR,KUCHESAR ROAD,,,77.913232,28.746651
,SKHR,SIKHERA MB HALT,,,77.9499696448,28.7567148575
,SMBL,SIMBHOOLI,,,77.98347199999999,28.765190999999998
,GMS,GARHMUKTESAR,,,78.07350799999999,28.781743
,GGB,GARHMUKTESAR BR,,,78.1412204187,28.761399945399997
,KHE,KANKATHER,,,78.180192128,28.8013612636
,GJL,GAJRAULA JN,,,78.250784,28.834937999999998
,MHHR,MAHESRA,,,78.330321,28.856392
,KFPR,KAFURPUR,,,78.3593320288,28.8654124385
,AMRO,AMROHA,,,78.474329,28.892688
,KIV,KAIALSA,,,78.5605679086,28.8802519228
,CKLT,CHAK KALI LAIT,,,78.611771,28.874271
,HKP,HAKIMPUR,,,78.65886363950001,28.8794821589
,LDP,LODIPUR BISHANPUR,,,78.7090987616,28.872301720499998
,LPB,LODIPUR BISHANP,,,78.71802799999999,28.869781
,BZR,BISRA,,,84.998591,22.248412000000002
,BUL,BHALULATA,,,85.060382,22.266491
,JRA,JARAIKELA,,,85.113703,22.309555999999997
,MOU,MANOHARPUR,,,85.196894,22.373359
,PST,POSOTIA,,,85.254753,22.447129
,DRWN,DEROWAN P. HALT,,,85.29977799999999,22.487947
,MXW,MAHADEV SAL,,,85.328849,22.510448
,GOL,GOILKERA,,,85.37935200000001,22.505290000000002
,TUX,TUNIA,,,85.426059,22.540308999999997
,SWR,SONUA,,,85.464081,22.576498
,LPH,LOTAPAHAR,,,85.565671,22.617663
,CKP,CHAKRADHARPUR,,,85.62777100000001,22.678979
,BRM,BARABAMBO,,,85.72902995999999,22.70169729
,RKSN,RAJKHARSAWAN JN,,,85.811158,22.733525
,MMV,MAHALI MARUP,,,85.879316,22.757135
,SINI,SINI JN,,,85.94702600000001,22.78946
,BRBS,BIRBANS,,,86.01393866000001,22.79397464
,WADI,WADI,,,76.99154999999999,17.054312
,MPK,CHENNAI PARK,,,80.27285,13.080627
,MSF,CHENNAI FORT,,,80.28293599999999,13.08354
,MSB,CHENNAI BEACH,,,80.291601,13.09034
,RPM,ROYAPURAM,,,80.29315199999999,13.103503
,WST,WASHERMANPET,,,80.28302000000001,13.1092227
,TIM,TIMMANACHERLA,,,77.394077,15.163466000000001
,NKDO,NAKKANADODDI,,,77.47667899999999,15.165309
,PLU,PATAKOTTACHERU,,,77.521795,15.172077
,GY,GOOTY JN,,,77.625823,15.149208
,GYJ,GOOTY JUNCTION CABIN,,,77.650955,15.140041
,JKO,JAKKALACHERUVU,,,77.726953,15.109121
,RLO,RAYALCHERUVU,,,77.82103500000001,15.055957000000001
,VML,VEMULAPADU,,,77.85137900000001,15.022098
,JUR,JUTTURU,,,77.898103,14.978847
,KMQA,KOMALI,,,77.927597,14.936387
,TU,TADIPATRI,,,77.978985,14.907558000000002
,CLPE,CHALLAVARIPALLI,,,78.034438,14.876728
,VRN,VANGANUR,,,78.080906,14.847442
,RLL,REGADIPALLI,,,78.136002,14.813572
,KDP,KONDAPURAM,,,78.193462,14.773549
,MUM,MANGAPATNAM,,,78.2607534143,14.7366964885
,CIN,CHINTAKUNTA,,,78.3238797852,14.7197004131
,MOO,MUDDANURU,,,78.395393,14.688415
,KMH,KALAMALIA,,,78.470174,14.667107
,YA,YERRAGUNTLA,,,78.534003,14.642328000000001
,YGD,YERRAGUDIPAD,,,78.606374,14.618673
,KKM,KAMALAPURAM,,,78.666113,14.591762
,GPY,GANGAYAPLLE,,,78.71746345,14.55411935
,KPU,KRISHNAPURAM,,,78.776559,14.493468
,HX,CUDDAPAH,,,78.829184,14.451690000000001
,KNLP,KANAMALO PALLE,,,78.925335,14.428768999999999
,BKPT,BHAKARAPET,,,78.97007317,14.4093627
,VNM,ONTIMITTA,,,79.016272,14.392459
,MMPL,MANTAPAMPALLE,,,79.078603,14.321639000000001
